Date	Team	Player	IsStarter	MP	FG	FGA	FGpct	2P	2PA	2Ppct	3P	3PA	3Ppct	FT	FTA	FTpct	ORB	DRB	TRB	AST	STL	BLK	TOV	PF	PTS
2017-02-20	Boston College	Dwayne Bacon	Starter	26	6	15	.400	2	8	.250	4	7	.571	0	2	.000	2	3	5	4	0	0	2	0	16	
2017-02-20	Boston College	Xavier Rathan-Mayes	Starter	24	3	4	.750	2	2	1.000	1	2	.500	0	0		1	4	5	10	1	0	0	1	7	
2017-02-20	Boston College	Jonathan Isaac	Starter	23	6	10	.600	5	8	.625	1	2	.500	1	1	1.000	0	4	4	2	1	2	1	2	14	
2017-02-20	Boston College	Terance Mann	Starter	15	2	4	.500	2	4	.500	0	0		0	0		1	2	3	0	1	0	0	2	4	
2017-02-20	Boston College	Michael Ojo	Starter	11	2	3	.667	2	3	.667	0	0		0	0		0	0	0	1	0	0	0	2	4	
2017-02-20	Boston College	Christ Koumadje	Reserve	16	2	4	.500	2	3	.667	0	1	.000	0	0		0	4	4	0	0	0	0	0	4	
2017-02-20	Boston College	Trent Forrest	Reserve	15	2	3	.667	2	3	.667	0	0		0	0		0	4	4	1	1	0	1	1	4	
2017-02-20	Boston College	Braian Angola-Rodas	Reserve	14	2	3	.667	0	1	.000	2	2	1.000	3	3	1.000	0	0	0	4	0	0	0	0	9	
2017-02-20	Boston College	PJ Savoy	Reserve	13	4	9	.444	1	1	1.000	3	8	.375	4	4	1.000	0	2	2	1	3	0	0	1	15	
2017-02-20	Boston College	Jarquez Smith	Reserve	12	5	6	.833	5	6	.833	0	0		0	1	.000	2	2	4	1	0	0	1	2	10	
2017-02-20	Boston College	CJ Walker	Reserve	12	3	6	.500	2	2	1.000	1	4	.250	2	2	1.000	0	4	4	1	0	0	0	2	9	
2017-02-20	Boston College	Phil Cofer	Reserve	10	1	2	.500	1	1	1.000	0	1	.000	2	2	1.000	0	1	1	1	0	1	3	0	4	
2017-02-20	Boston College	Brandon Allen	Reserve	9	1	3	.333	1	1	1.000	0	2	.000	2	2	1.000	0	1	1	0	0	0	0	1	4	
2017-02-20	Georgia Southern	Erick Neal	Starter	36	4	9	.444	1	3	.333	3	6	.500	0	0		1	3	4	4	1	0	4	2	11	
2017-02-20	Georgia Southern	Kevin Hervey	Starter	29	9	15	.600	4	9	.444	5	6	.833	5	5	1.000	7	6	13	3	1	1	2	0	28	
2017-02-20	Georgia Southern	Jorge Bilbao	Starter	29	7	14	.500	7	14	.500	0	0		2	6	.333	5	3	8	2	0	0	0	3	16	
2017-02-20	Georgia Southern	Jalen Jones	Starter	25	3	4	.750	1	2	.500	2	2	1.000	0	0		2	2	4	1	0	0	1	2	8	
2017-02-20	Georgia Southern	Drew Charles	Starter	24	2	7	.286	0	0		2	7	.286	0	0		0	3	3	1	1	0	0	2	6	
2017-02-20	Georgia Southern	Kaelon Wilson	Reserve	16	1	2	.500	1	2	.500	0	0		0	0		0	2	2	3	1	0	1	1	2	
2017-02-20	Georgia Southern	Nathan Hawkins	Reserve	15	0	1	.000	0	0		0	1	.000	0	0		0	3	3	1	0	0	0	3	0	
2017-02-20	Georgia Southern	Faith Pope	Reserve	11	3	5	.600	3	5	.600	0	0		0	0		1	2	3	1	0	0	2	0	6	
2017-02-20	Georgia Southern	Julian Harris	Reserve	11	1	2	.500	1	2	.500	0	0		2	2	1.000	1	0	1	0	0	0	0	1	4	
2017-02-20	Georgia Southern	DJ Bryant	Reserve	3	0	0		0	0		0	0		0	0		0	0	0	1	0	0	1	1	0	
2017-02-20	Texas-Arlington	Ike Smith	Starter	34	10	17	.588	6	10	.600	4	7	.571	3	4	.750	0	2	2	3	3	0	3	3	27	
2017-02-20	Texas-Arlington	Tookie Brown	Starter	33	5	14	.357	4	10	.400	1	4	.250	4	5	.800	0	1	1	4	2	0	1	2	15	
2017-02-20	Texas-Arlington	Mike Hughes	Starter	30	2	6	.333	0	0		2	6	.333	0	0		0	1	1	2	1	0	5	3	6	
2017-02-20	Texas-Arlington	B.J. Gladden	Starter	24	2	7	.286	1	5	.200	1	2	.500	1	3	.333	0	4	4	1	3	0	0	0	6	
2017-02-20	Texas-Arlington	Coye Simmons	Starter	21	0	1	.000	0	1	.000	0	0		0	0		0	1	1	0	0	1	0	1	0	
2017-02-20	Texas-Arlington	Devonte Boykins	Reserve	21	4	6	.667	0	2	.000	4	4	1.000	0	0		1	1	2	0	1	0	1	1	12	
2017-02-20	Texas-Arlington	Jake Allsmiller	Reserve	16	1	2	.500	0	0		1	2	.500	0	0		0	3	3	0	0	0	0	3	3	
2017-02-20	Texas-Arlington	Montae Glenn	Reserve	14	1	1	1.000	1	1	1.000	0	0		0	0		1	0	1	0	0	1	0	2	2	
2017-02-20	Texas-Arlington	Shawn O'Connell	Reserve	5	0	0		0	0		0	0		0	2	.000	1	1	2	0	0	1	0	0	0	
2017-02-20	Georgia State	Kavin Gilder-Tilbury	Starter	36	4	10	.400	2	5	.400	2	5	.400	2	2	1.000	2	2	4	3	0	0	1	1	12	
2017-02-20	Georgia State	Ojai Black	Starter	33	5	7	.714	5	7	.714	0	0		0	4	.000	1	1	2	3	2	1	3	1	10	
2017-02-20	Georgia State	Nijal Pearson	Starter	29	7	11	.636	6	8	.750	1	3	.333	2	2	1.000	2	3	5	1	1	0	3	3	17	
2017-02-20	Georgia State	Immanuel King	Starter	27	2	6	.333	2	6	.333	0	0		0	0		1	0	1	1	0	1	1	3	4	
2017-02-20	Georgia State	Bobby Conley	Starter	26	0	5	.000	0	0		0	5	.000	1	2	.500	1	5	6	1	0	0	1	2	1	
2017-02-20	Georgia State	Nedeljko Prijovic	Reserve	18	1	3	.333	1	2	.500	0	1	.000	0	0		1	0	1	0	0	0	2	1	2	
2017-02-20	Georgia State	Marlin Davis	Reserve	15	1	4	.250	0	2	.000	1	2	.500	0	0		1	1	2	1	1	0	0	0	3	
2017-02-20	Georgia State	Tyler Blount	Reserve	8	0	1	.000	0	1	.000	0	0		0	0		0	0	0	0	0	0	0	0	0	
2017-02-20	Georgia State	Maxwell Starwood	Reserve	2	1	1	1.000	1	1	1.000	0	0		0	0		0	0	0	0	0	0	0	0	2	
2017-02-20	Georgia State	Courtney Julien	Reserve	2	0	1	.000	0	1	.000	0	0		0	0		0	0	0	1	0	0	0	0	0	
2017-02-20	Georgia State	Deris Duncan	Reserve	2	0	0		0	0		0	0		0	0		0	0	0	0	0	0	0	0	0	
2017-02-20	Georgia State	Nathan Josephs	Reserve	2	0	0		0	0		0	0		0	0		0	0	0	0	0	0	0	0	0	
2017-02-20	Texas State	D'Marcus Simonds	Starter	34	7	11	.636	7	10	.700	0	1	.000	4	5	.800	1	2	3	2	0	1	3	1	18	
2017-02-20	Texas State	Jeremy Hollowell	Starter	32	7	11	.636	5	6	.833	2	5	.400	0	0		2	3	5	1	2	1	3	2	16	
2017-02-20	Texas State	Malik Benlevi	Starter	28	2	6	.333	1	2	.500	1	4	.250	1	2	.500	1	1	2	2	0	3	0	3	6	
2017-02-20	Texas State	Jordan Session	Starter	11	1	2	.500	1	2	.500	0	0		0	0		0	1	1	0	0	1	0	1	2	
2017-02-20	Texas State	Isaiah Williams	Starter	4	0	1	.000	0	0		0	1	.000	0	0		0	0	0	0	0	0	1	0	0	
2017-02-20	Texas State	Jeff Thomas	Reserve	28	4	6	.667	3	3	1.000	1	3	.333	0	0		0	4	4	2	1	0	0	0	9	
2017-02-20	Texas State	Isaiah Dennis	Reserve	22	0	1	.000	0	1	.000	0	0		0	0		0	2	2	4	1	0	1	3	0	
2017-02-20	Texas State	Devin Mitchell	Reserve	21	5	9	.556	2	2	1.000	3	7	.429	1	2	.500	0	0	0	1	0	0	0	1	14	
2017-02-20	Texas State	Willie Clayton	Reserve	20	1	1	1.000	1	1	1.000	0	0		0	0		0	7	7	1	0	0	0	1	2	
2017-02-20	Howard	Patrick Cole	Starter	40	5	18	.278	3	11	.273	2	7	.286	5	8	.625	2	9	11	1	1	0	6	3	17	
2017-02-20	Howard	Dajuan Graf	Starter	40	7	15	.467	6	10	.600	1	5	.200	2	3	.667	1	6	7	8	0	0	3	0	17	
2017-02-20	Howard	Kyle Benton	Starter	34	0	3	.000	0	3	.000	0	0		0	2	.000	6	3	9	0	1	0	0	1	0	
2017-02-20	Howard	Delvin Dickerson	Starter	31	4	9	.444	3	8	.375	1	1	1.000	1	4	.250	2	5	7	0	1	0	0	2	10	
2017-02-20	Howard	Rashaun Madison	Starter	29	4	9	.444	1	1	1.000	3	8	.375	0	0		1	1	2	2	1	0	0	2	11	
2017-02-20	Howard	Ron Trapps	Reserve	11	1	3	.333	0	0		1	3	.333	0	0		0	0	0	1	0	0	0	0	3	
2017-02-20	Howard	Pablo Rivas	Reserve	10	3	5	.600	3	5	.600	0	0		0	0		1	1	2	0	0	1	0	3	6	
2017-02-20	Howard	Will Ransom	Reserve	5	1	2	.500	1	2	.500	0	0		0	0		3	0	3	0	0	0	0	3	2	
2017-02-20	North Carolina Central	Damon Collins	Starter	40	1	7	.143	1	7	.143	0	0		4	4	1.000	1	2	3	2	0	0	2	2	6	
2017-02-20	North Carolina Central	Solomon Mangham	Starter	38	6	15	.400	2	4	.500	4	11	.364	0	0		3	7	10	0	1	1	2	2	16	
2017-02-20	North Carolina Central	Charles Williams	Starter	37	6	20	.300	6	14	.429	0	6	.000	0	0		4	2	6	0	0	2	3	2	12	
2017-02-20	North Carolina Central	James Miller	Starter	36	3	11	.273	3	8	.375	0	3	.000	3	4	.750	1	2	3	2	4	0	1	3	9	
2017-02-20	North Carolina Central	Marcel Boyd	Starter	19	3	5	.600	3	4	.750	0	1	.000	0	0		4	3	7	0	0	1	1	4	6	
2017-02-20	North Carolina Central	Tyler Stone	Reserve	23	3	7	.429	3	5	.600	0	2	.000	4	4	1.000	3	5	8	1	0	1	0	2	10	
2017-02-20	North Carolina Central	Kofi Andoh	Reserve	5	0	2	.000	0	2	.000	0	0		0	0		0	0	0	0	0	0	1	1	0	
2017-02-20	North Carolina Central	Jalen Jones	Reserve	1	0	0		0	0		0	0		0	0		0	0	0	0	0	0	0	0	0	
2017-02-20	North Carolina Central	Cameron Lewis	Reserve	1	0	0		0	0		0	0		0	0		0	0	0	0	0	0	0	0	0	
2017-02-20	Maryland-Eastern Shore	Sam Hunt	Starter	55	6	13	.462	1	5	.200	5	8	.625	2	2	1.000	0	1	1	2	0	0	3	4	19	
2017-02-20	Maryland-Eastern Shore	Eliel Gonzalez	Starter	53	7	15	.467	5	10	.500	2	5	.400	7	9	.778	1	5	6	3	0	0	5	4	23	
2017-02-20	Maryland-Eastern Shore	Austin Williams	Starter	32	2	3	.667	2	2	1.000	0	1	.000	3	5	.600	2	5	7	5	0	0	2	5	7	
2017-02-20	Maryland-Eastern Shore	Aaron Scales	Starter	25	5	8	.625	5	8	.625	0	0		1	6	.167	5	9	14	1	0	2	3	5	11	
2017-02-20	Maryland-Eastern Shore	Davaris McGowens	Starter	25	1	3	.333	1	3	.333	0	0		0	0		0	3	3	2	0	1	3	5	2	
2017-02-20	Maryland-Eastern Shore	James Whitaker	Reserve	32	5	17	.294	2	7	.286	3	10	.300	4	4	1.000	1	3	4	0	1	0	1	5	17	
2017-02-20	Maryland-Eastern Shore	Amari Hamilton	Reserve	23	4	8	.500	2	3	.667	2	5	.400	3	4	.750	0	1	1	1	0	0	0	2	13	
2017-02-20	Maryland-Eastern Shore	Nick Reese	Reserve	17	0	3	.000	0	2	.000	0	1	.000	0	0		1	3	4	0	2	0	2	5	0	
2017-02-20	Maryland-Eastern Shore	Charles Carrington	Reserve	6	0	3	.000	0	3	.000	0	0		0	0		1	1	2	0	0	0	0	2	0	
2017-02-20	Maryland-Eastern Shore	Raymon Pratt	Reserve	5	1	1	1.000	1	1	1.000	0	0		1	1	1.000	0	1	1	0	0	0	0	0	3	
2017-02-20	Maryland-Eastern Shore	Martin Jones	Reserve	2	0	1	.000	0	0		0	1	.000	0	0		0	0	0	0	0	0	0	0	0	
2017-02-20	North Carolina A&T	Bakari Copeland	Starter	48	6	13	.462	6	12	.500	0	1	.000	17	21	.810	1	9	10	3	0	0	1	4	29	
2017-02-20	North Carolina A&T	Logan McIntosh	Starter	48	4	11	.364	3	8	.375	1	3	.333	7	8	.875	0	9	9	4	1	0	3	2	16	
2017-02-20	North Carolina A&T	Marc Seylan	Starter	34	2	4	.500	2	2	1.000	0	2	.000	1	3	.333	2	2	4	1	0	0	0	3	5	
2017-02-20	North Carolina A&T	Isaac Taylor	Starter	19	4	6	.667	4	6	.667	0	0		9	11	.818	0	2	2	1	0	0	2	4	17	
2017-02-20	North Carolina A&T	Dontae Caldwell	Starter	18	1	2	.500	0	0		1	2	.500	0	0		0	0	0	1	0	1	1	1	3	
2017-02-20	North Carolina A&T	Thomas Rivera	Reserve	37	4	11	.364	1	3	.333	3	8	.375	2	2	1.000	0	2	2	2	0	0	1	0	13	
2017-02-20	North Carolina A&T	Ryan Andino	Reserve	31	1	7	.143	0	1	.000	1	6	.167	0	0		0	2	2	0	1	0	0	2	3	
2017-02-20	North Carolina A&T	Tyler Jones	Reserve	21	5	6	.833	4	4	1.000	1	2	.500	7	8	.875	2	3	5	0	0	0	3	3	18	
2017-02-20	North Carolina A&T	Derrico Peck	Reserve	19	1	2	.500	1	2	.500	0	0		0	0		0	2	2	1	1	4	0	5	2	
2017-02-20	Portland	Alec Calloway	Starter	21	2	9	.222	2	6	.333	0	3	.000	0	0		1	2	3	1	2	0	1	1	4	
2017-02-20	Portland	Ethan Osias	Starter	20	3	10	.300	1	3	.333	2	7	.286	0	0		2	5	7	3	3	0	2	0	8	
2017-02-20	Portland	Dylan Browning	Starter	20	1	8	.125	0	4	.000	1	4	.250	0	0		0	3	3	0	0	1	1	1	3	
2017-02-20	Portland	Isaiah Taylor	Starter	20	1	4	.250	1	3	.333	0	1	.000	0	0		0	0	0	1	0	0	1	0	2	
2017-02-20	Portland	Chad Torkelsen	Starter	16	1	5	.200	0	0		1	5	.200	0	0		0	3	3	0	1	0	0	3	3	
2017-02-20	Portland	Zayne Browning	Reserve	18	5	8	.625	4	6	.667	1	2	.500	0	0		1	5	6	2	0	0	3	3	11	
2017-02-20	Portland	Joey Inman	Reserve	16	1	2	.500	1	2	.500	0	0		0	0		0	1	1	1	0	0	0	0	2	
2017-02-20	Portland	Jordan Underwood	Reserve	13	2	5	.400	1	2	.500	1	3	.333	1	1	1.000	0	0	0	0	0	0	1	0	6	
2017-02-20	Portland	Andrew Nye	Reserve	11	3	5	.600	1	2	.500	2	3	.667	2	2	1.000	0	0	0	1	0	0	1	0	10	
2017-02-20	Portland	Stuart Tonack	Reserve	11	1	3	.333	1	2	.500	0	1	.000	0	0		0	1	1	0	0	2	0	1	2	
2017-02-20	Portland	Trent Torkelsen	Reserve	11	1	4	.250	1	4	.250	0	0		0	0		1	2	3	2	0	0	2	1	2	
2017-02-20	Portland	Spencer Woodworth	Reserve	8	0	2	.000	0	1	.000	0	1	.000	0	0		0	0	0	2	0	0	1	0	0	
2017-02-20	Portland	Austin Jennings	Reserve	7	0	0		0	0		0	0		2	2	1.000	0	1	1	0	0	1	1	0	2	
2017-02-20	Portland	Adrian Osias	Reserve	5	1	1	1.000	0	0		1	1	1.000	0	0		0	0	0	1	0	0	0	0	3	
2017-02-20	Portland	David Reischach	Reserve	3	0	0		0	0		0	0		0	0		0	0	0	0	0	0	1	0	0	
2017-02-20	Walla Walla	Philipp Hartwich	Starter	23	4	5	.800	4	5	.800	0	0		0	0		4	8	12	2	0	3	1	1	8	
2017-02-20	Walla Walla	Xavier Hallinan	Starter	22	5	9	.556	4	7	.571	1	2	.500	1	2	.500	0	1	1	3	3	0	1	0	12	
2017-02-20	Walla Walla	Jazz Johnson	Starter	21	5	8	.625	2	2	1.000	3	6	.500	0	0		0	4	4	0	2	0	2	1	13	
2017-02-20	Walla Walla	Gabe Taylor	Starter	19	5	6	.833	5	6	.833	0	0		3	4	.750	1	0	1	2	0	0	1	0	13	
2017-02-20	Walla Walla	Rashad Jackson	Starter	18	2	8	.250	1	4	.250	1	4	.250	2	2	1.000	0	5	5	5	1	0	0	1	7	
2017-02-20	Walla Walla	Ray Barreno	Reserve	22	4	6	.667	4	6	.667	0	0		0	0		2	4	6	0	0	3	1	3	8	
2017-02-20	Walla Walla	Jarrel Marshall	Reserve	21	3	8	.375	3	6	.500	0	2	.000	2	4	.500	0	2	2	0	0	1	0	0	8	
2017-02-20	Walla Walla	D'Marques Tyson	Reserve	19	4	7	.571	0	0		4	7	.571	0	0		0	5	5	3	3	0	0	1	12	
2017-02-20	Walla Walla	Chier Maker	Reserve	13	2	3	.667	1	2	.500	1	1	1.000	0	0		1	3	4	2	1	0	1	1	5	
2017-02-20	Walla Walla	Andre Ferguson	Reserve	13	1	6	.167	1	5	.200	0	1	.000	0	0		2	3	5	2	0	0	1	1	2	
2017-02-20	Walla Walla	Alec Monson	Reserve	9	3	7	.429	1	2	.500	2	5	.400	0	0		0	0	0	1	0	0	0	1	8	
2017-02-20	Prairie View	Jaquan Lynch	Starter	29	4	14	.286	2	7	.286	2	7	.286	0	1	.000	0	1	1	1	1	1	2	2	10	
2017-02-20	Prairie View	Ghiavonni Robinson	Starter	28	3	6	.500	2	4	.500	1	2	.500	2	4	.500	0	3	3	0	2	0	4	1	9	
2017-02-20	Prairie View	Deshon Bayless	Starter	25	5	7	.714	2	4	.500	3	3	1.000	2	5	.400	2	2	4	1	0	1	3	1	15	
2017-02-20	Prairie View	Devin Berry	Starter	17	1	1	1.000	1	1	1.000	0	0		3	6	.500	1	2	3	2	0	4	1	4	5	
2017-02-20	Prairie View	Trent Steen	Starter	15	2	3	.667	2	3	.667	0	0		0	0		1	3	4	1	1	0	6	3	4	
2017-02-20	Prairie View	Joe'Randle Toliver	Reserve	26	1	4	.250	0	0		1	4	.250	0	0		0	2	2	0	1	0	1	2	3	
2017-02-20	Prairie View	Charles Jackson	Reserve	22	0	0		0	0		0	0		0	1	.000	1	2	3	3	0	0	2	1	0	
2017-02-20	Prairie View	Marcus Wallace	Reserve	15	0	3	.000	0	2	.000	0	1	.000	2	2	1.000	1	1	2	1	1	0	1	4	2	
2017-02-20	Prairie View	Marquis Cunningham	Reserve	11	3	4	.750	3	4	.750	0	0		1	2	.500	0	4	4	0	0	1	0	4	7	
2017-02-20	Prairie View	Kennedy McKinney	Reserve	7	0	1	.000	0	1	.000	0	0		0	0		0	0	0	0	0	0	0	3	0	
2017-02-20	Prairie View	Travon Harper	Reserve	5	0	1	.000	0	0		0	1	.000	0	0		0	0	0	0	0	0	1	1	0	
2017-02-20	Arkansas-Pine Bluff	Tevin Bellinger	Starter	39	7	16	.438	4	8	.500	3	8	.375	6	7	.857	0	3	3	1	0	1	3	2	23	
2017-02-20	Arkansas-Pine Bluff	Ja'Donta Blakley	Starter	39	2	7	.286	2	7	.286	0	0		2	6	.333	4	2	6	6	6	2	7	2	6	
2017-02-20	Arkansas-Pine Bluff	Zachary Hamilton	Starter	36	5	13	.385	2	5	.400	3	8	.375	10	11	.909	2	7	9	3	4	0	0	2	23	
2017-02-20	Arkansas-Pine Bluff	Troy Thompson	Starter	18	2	6	.333	1	3	.333	1	3	.333	2	4	.500	1	1	2	2	1	0	2	2	7	
2017-02-20	Arkansas-Pine Bluff	Yusef Yakubu	Starter	7	0	0		0	0		0	0		0	0		0	0	0	0	0	0	0	2	0	
2017-02-20	Arkansas-Pine Bluff	Jordan Giddings	Reserve	18	1	4	.250	1	4	.250	0	0		3	5	.600	1	1	2	0	1	0	0	3	5	
2017-02-20	Arkansas-Pine Bluff	Nolan Wilson	Reserve	18	0	0		0	0		0	0		0	0		0	0	0	0	0	0	1	2	0	
2017-02-20	Arkansas-Pine Bluff	Shay'rone Jett	Reserve	15	2	5	.400	2	5	.400	0	0		3	3	1.000	4	3	7	0	1	0	0	2	7	
2017-02-20	Arkansas-Pine Bluff	Avery Lomax	Reserve	6	1	1	1.000	1	1	1.000	0	0		0	0		0	0	0	0	0	0	0	0	2	
2017-02-20	Arkansas-Pine Bluff	Shaquille Preston	Reserve	4	0	0		0	0		0	0		0	2	.000	0	0	0	0	0	0	1	1	0	
2017-02-20	Savannah State	Dejuan Clayton	Starter	40	4	13	.308	4	7	.571	0	6	.000	1	2	.500	2	0	2	4	0	0	2	0	9	
2017-02-20	Savannah State	Tre' Thomas	Starter	30	4	11	.364	0	1	.000	4	10	.400	3	5	.600	0	2	2	3	1	0	2	4	15	
2017-02-20	Savannah State	Keith Shivers	Starter	23	3	9	.333	2	5	.400	1	4	.250	3	4	.750	1	4	5	7	3	1	1	5	10	
2017-02-20	Savannah State	Terry Harris Jr.	Starter	23	1	6	.167	1	5	.200	0	1	.000	1	2	.500	1	3	4	1	2	2	6	2	3	
2017-02-20	Savannah State	Chas Brown	Starter	21	9	12	.750	9	12	.750	0	0		1	3	.333	4	8	12	0	0	4	4	4	19	
2017-02-20	Savannah State	Joshua Treadwell	Reserve	28	3	10	.300	3	7	.429	0	3	.000	6	6	1.000	0	6	6	0	1	0	0	2	12	
2017-02-20	Savannah State	Lucian Brownlee	Reserve	14	4	7	.571	0	0		4	7	.571	2	2	1.000	0	1	1	2	1	0	1	0	14	
2017-02-20	Savannah State	Joseph Gripper	Reserve	11	1	1	1.000	1	1	1.000	0	0		0	0		0	1	1	1	1	0	1	2	2	
2017-02-20	Savannah State	Blake Simpson	Reserve	10	0	2	.000	0	2	.000	0	0		0	0		2	3	5	0	0	0	0	3	0	
2017-02-20	Coppin State	Dexter McClanahan	Starter	34	9	16	.563	4	5	.800	5	11	.455	5	5	1.000	1	3	4	3	2	0	1	3	28	
2017-02-20	Coppin State	Troyce Manassa	Starter	32	9	21	.429	8	11	.727	1	10	.100	3	6	.500	1	2	3	3	1	1	2	2	22	
2017-02-20	Coppin State	Joshua Floyd	Starter	23	1	3	.333	0	0		1	3	.333	0	0		1	1	2	1	0	0	1	0	3	
2017-02-20	Coppin State	Jordan Gaines	Starter	13	0	3	.000	0	2	.000	0	1	.000	1	2	.500	0	2	2	0	0	0	1	1	1	
2017-02-20	Coppin State	Maricus Glenn	Starter	7	0	0		0	0		0	0		2	2	1.000	2	0	2	0	0	0	1	3	2	
2017-02-20	Coppin State	Robert Kelly Jr.	Reserve	24	2	5	.400	2	4	.500	0	1	.000	1	2	.500	3	4	7	3	0	1	2	3	5	
2017-02-20	Coppin State	Zach Sellers	Reserve	23	4	7	.571	1	3	.333	3	4	.750	0	0		0	1	1	2	1	0	3	3	11	
2017-02-20	Coppin State	Isaiah Felder	Reserve	17	0	5	.000	0	0		0	5	.000	0	0		1	2	3	3	0	0	2	0	0	
2017-02-20	Coppin State	Austin Dasent	Reserve	15	3	6	.500	2	4	.500	1	2	.500	1	3	.333	1	6	7	2	1	1	2	2	8	
2017-02-20	Coppin State	Jahir Cabeza	Reserve	11	1	4	.250	1	3	.333	0	1	.000	1	2	.500	1	2	3	0	0	1	0	3	3	
2017-02-20	Coppin State	Casey Wells	Reserve	1	0	0		0	0		0	0		0	0		0	0	0	0	0	0	0	1	0	
2017-02-20	South Alabama	Colton Ray-St Cyr	Starter	41	4	11	.364	0	3	.000	4	8	.500	3	4	.750	3	13	16	0	3	1	3	5	15	
2017-02-20	South Alabama	Elijah Wilson	Starter	40	7	20	.350	3	7	.429	4	13	.308	3	5	.600	3	1	4	2	2	0	2	3	21	
2017-02-20	South Alabama	Demario Beck	Starter	33	7	11	.636	6	10	.600	1	1	1.000	3	5	.600	6	8	14	1	1	2	1	4	18	
2017-02-20	South Alabama	Jaylen Shaw	Starter	31	5	11	.455	5	10	.500	0	1	.000	0	1	.000	0	2	2	7	0	0	2	5	10	
2017-02-20	South Alabama	Shivaughn Wiggins	Starter	29	1	7	.143	1	4	.250	0	3	.000	2	2	1.000	1	2	3	2	1	0	3	5	4	
2017-02-20	South Alabama	Artur Labinowicz	Reserve	34	3	5	.600	1	2	.500	2	3	.667	0	2	.000	1	2	3	1	0	0	1	2	8	
2017-02-20	South Alabama	Michel Enanga	Reserve	12	2	6	.333	2	6	.333	0	0		1	2	.500	4	1	5	0	0	0	2	4	5	
2017-02-20	South Alabama	Joseph Williams-Powell	Reserve	2	0	1	.000	0	1	.000	0	0		0	2	.000	0	1	1	0	0	0	0	0	0	
2017-02-20	South Alabama	Kevin Holmes Jr.	Reserve	1	0	1	.000	0	0		0	1	.000	0	0		0	1	1	0	0	0	0	0	0	
2017-02-20	South Alabama	Josh Coleman	Reserve	1	0	0		0	0		0	0		0	0		0	0	0	0	0	0	0	1	0	
2017-02-20	South Alabama	Jaylan Robertson	Reserve	1	0	0		0	0		0	0		0	0		0	0	0	0	0	0	0	0	0	
2017-02-20	Coastal Carolina	Ken Williams	Starter	36	4	13	.308	3	8	.375	1	5	.200	8	11	.727	3	7	10	1	0	0	1	4	17	
2017-02-20	Coastal Carolina	Trhae Mitchell	Starter	33	5	6	.833	4	4	1.000	1	2	.500	2	3	.667	1	3	4	0	0	3	1	2	13	
2017-02-20	Coastal Carolina	Josh Ajayi	Starter	30	3	10	.300	3	7	.429	0	3	.000	1	5	.200	1	5	6	2	0	0	3	3	7	
2017-02-20	Coastal Carolina	Don MuepoKelly	Starter	27	2	2	1.000	2	2	1.000	0	0		7	9	.778	0	4	4	0	1	1	2	3	11	
2017-02-20	Coastal Carolina	Dederick Lee	Starter	26	1	4	.250	0	0		1	4	.250	0	0		0	3	3	3	2	0	1	0	3	
2017-02-20	Coastal Carolina	Georgi Boyanov	Reserve	24	5	9	.556	4	7	.571	1	2	.500	2	4	.500	1	3	4	1	1	0	1	2	13	
2017-02-20	Coastal Carolina	Herb McGee	Reserve	18	2	4	.500	1	2	.500	1	2	.500	0	0		0	2	2	0	0	0	4	2	5	
2017-02-20	Coastal Carolina	Nick Stover	Reserve	11	2	5	.400	1	4	.250	1	1	1.000	0	1	.000	2	1	3	0	0	0	1	1	5	
2017-02-20	Coastal Carolina	Shaq Calhoun	Reserve	11	1	3	.333	1	2	.500	0	1	.000	1	1	1.000	0	1	1	1	1	0	0	3	3	
2017-02-20	Coastal Carolina	Nick Davis	Reserve	9	0	1	.000	0	0		0	1	.000	0	0		0	1	1	0	0	0	1	0	0	
2017-02-20	Southern	Torloft Thomas	Starter	32	0	6	.000	0	3	.000	0	3	.000	0	0		1	1	2	3	0	0	2	0	0	
2017-02-20	Southern	Rodney Simeon	Starter	30	4	16	.250	1	4	.250	3	12	.250	3	4	.750	2	3	5	1	0	0	3	1	14	
2017-02-20	Southern	Reginald Gee	Starter	25	2	8	.250	1	5	.200	1	3	.333	0	2	.000	0	5	5	1	0	0	1	5	5	
2017-02-20	Southern	Amir Warnock	Starter	18	5	9	.556	5	9	.556	0	0		1	4	.250	4	3	7	0	0	0	1	2	11	
2017-02-20	Southern	Mikel Tyson	Starter	16	1	4	.250	1	4	.250	0	0		1	2	.500	1	1	2	0	0	2	0	2	3	
2017-02-20	Southern	Terrance LeFlore	Reserve	26	6	13	.462	4	9	.444	2	4	.500	0	1	.000	4	2	6	4	3	1	2	4	14	
2017-02-20	Southern	Tony Armstrong	Reserve	23	5	14	.357	5	14	.357	0	0		5	5	1.000	4	1	5	1	0	0	0	4	15	
2017-02-20	Southern	Corvon Butler	Reserve	16	3	4	.750	3	4	.750	0	0		2	2	1.000	2	4	6	0	0	0	0	2	8	
2017-02-20	Southern	Steve Rogers	Reserve	11	1	2	.500	0	0		1	2	.500	0	0		1	2	3	0	0	0	2	1	3	
2017-02-20	Southern	Glenn Hollaway	Reserve	3	0	0		0	0		0	0		0	0		0	3	3	0	0	0	0	1	0	
2017-02-20	Alabama State	Chris Thomas	Starter	38	6	14	.429	5	10	.500	1	4	.250	6	9	.667	3	4	7	4	0	2	2	1	19	
